epoch,train_loss,valid_loss
107,0.3200778663158417,0.4102657437324524
108,0.3192176967859268,0.40757110714912415
109,0.3181653171777725,0.4079795181751251
110,0.31831094622612,0.41295376420021057
111,0.31716492772102356,0.40348657965660095
112,0.31687742471694946,0.39930298924446106
113,0.3167029917240143,0.40313273668289185
114,0.31827060878276825,0.4045664966106415
115,0.3156481087207794,0.4076366126537323
116,0.3163240849971771,0.4037141501903534
117,0.3173069655895233,0.4021832048892975
118,0.315911665558815,0.3971044421195984
119,0.31515444815158844,0.4012075960636139
120,0.31411536037921906,0.40787145495414734
121,0.3179663419723511,0.3978396952152252
122,0.31320083141326904,0.39618027210235596
123,0.31307603418827057,0.3871171176433563
124,0.3156117796897888,0.3947533369064331
125,0.3169747292995453,0.42533376812934875
126,0.3179474174976349,0.39064329862594604
127,0.31770239770412445,0.422748327255249
128,0.3154198229312897,0.3921979069709778
129,0.3135106861591339,0.3993324339389801
130,0.31463970243930817,0.3937506079673767
131,0.3116923123598099,0.4066227674484253
132,0.3112611770629883,0.4083877205848694
133,0.3139723837375641,0.39571893215179443
134,0.3084220141172409,0.4260391294956207
135,0.3084361255168915,0.3900717496871948
136,0.307227686047554,0.39491695165634155
137,0.3106043338775635,0.4068116545677185
138,0.31003548204898834,0.4057977795600891
139,0.30783990025520325,0.38605135679244995
140,0.3072374761104584,0.3862625062465668
141,0.3054487407207489,0.4006655216217041
142,0.30701640248298645,0.3917030394077301
143,0.307276651263237,0.3910357356071472
144,0.30807802081108093,0.40426066517829895
145,0.30604371428489685,0.3918358087539673
146,0.3046012371778488,0.383644700050354
147,0.30481673777103424,0.3937021493911743
148,0.3049350380897522,0.3923157751560211
149,0.30826349556446075,0.3861986994743347
150,0.3057275861501694,0.3877149820327759
151,0.30700841546058655,0.4191697835922241
152,0.3067421019077301,0.3878021836280823
153,0.3039643317461014,0.38676708936691284
154,0.3027154803276062,0.4039686918258667
155,0.30258551239967346,0.3808959424495697
156,0.30284981429576874,0.3824368417263031
157,0.30321961641311646,0.38890039920806885
158,0.30402055382728577,0.421050101518631
159,0.3027142733335495,0.3845199644565582
160,0.3018944263458252,0.3845216929912567
161,0.3002738058567047,0.3907078206539154
162,0.2994091510772705,0.38857409358024597
163,0.29969850182533264,0.3893440067768097
164,0.2990199774503708,0.3816301226615906
165,0.29825396835803986,0.3836137354373932
166,0.29864273965358734,0.3780030906200409
167,0.2994215786457062,0.3776303827762604
168,0.29877153038978577,0.3792732357978821
169,0.29740260541439056,0.3829289674758911
170,0.2987463027238846,0.3788147270679474
171,0.30005989968776703,0.3903939425945282
172,0.2968161404132843,0.38082829117774963
173,0.29642944037914276,0.3839530944824219
174,0.29651062190532684,0.40098297595977783
175,0.2961544841527939,0.38139429688453674
176,0.2958257645368576,0.37756842374801636
177,0.29563426971435547,0.39861124753952026
178,0.29510822892189026,0.38057762384414673
179,0.2949328124523163,0.37710320949554443
180,0.29557622969150543,0.389824777841568
181,0.29618240892887115,0.38718146085739136
182,0.2948307394981384,0.38570624589920044
183,0.2976231575012207,0.3815193772315979
184,0.2964583486318588,0.38604801893234253
185,0.29580120742321014,0.3764777183532715
186,0.2961326539516449,0.39453303813934326
187,0.2946840971708298,0.3796218931674957
188,0.29454024136066437,0.37541159987449646
189,0.2931547313928604,0.37463149428367615
190,0.2958384156227112,0.37337344884872437
191,0.2959376722574234,0.3895658552646637
192,0.2933531403541565,0.3804405927658081
193,0.29445791244506836,0.37567389011383057
194,0.2930328845977783,0.38992369174957275
195,0.29402023553848267,0.3782392740249634
196,0.29467393457889557,0.37997230887413025
197,0.2924216687679291,0.3875350058078766
198,0.292384073138237,0.3776240944862366
199,0.29157623648643494,0.3889728784561157
200,0.294039711356163,0.376374751329422
